STATE MEDICAL MJ LAW STATUS AT TIME OF INTERVIEW,WEIGHT IN POUNDS - RECODE,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
Not in State MJ approvd for med use/by intvw date,188,0.002907428731602316,0.0005694550213896544,0.001964601335178761,0.004300776494031217,0.7296858976608053,0.07146924534473294,0.5666618891523949,0.8478471221566033,0.004323065977597264,0.0008422511815134943,0.0029269514236848274,0.006380845835165162,746622.71,79.0,147138.26844024876
Not in State MJ approvd for med use/by intvw date,189,0.0028832097613823503,0.0005470714441919357,0.0019722511062866383,0.0042131528413667275,0.7754746252098925,0.06085379558624775,0.6318985825541338,0.8741985491805022,0.0042870547058393915,0.0008055954021992227,0.002943053115912262,0.006240978575839469,740403.32,97.0,141725.16828888791
Not in State MJ approvd for med use/by intvw date,190,0.018011293855050105,0.0010861481605317247,0.015962548542916094,0.020317560321308974,0.6611190228195605,0.0219137279281404,0.6160067711683385,0.703482518034179,0.02678105600007676,0.0016104793304338452,0.023741279739007425,0.030197998836606996,4625269.36,759.0,270804.9112047483
Not in State MJ approvd for med use/by intvw date,191,0.00021644248968216335,7.301771805438174e-05,0.00011021982217225798,0.000424992116604455,0.7803526338733217,0.10351345740899179,0.5149208876575019,0.9224237783648624,0.00032182909698898627,0.00010838242013568005,0.00016407457661974723,0.000631165776713576,55582.06,19.0,18919.66428184179
Not in State MJ approvd for med use/by intvw date,192,0.0022548559137706044,0.00048294557151558863,0.0014688518882964678,0.003460004707732629,0.7511276355530355,0.06497123146778216,0.6009465133875724,0.8581319363302402,0.003352753166139869,0.0007178527827324547,0.0021841620827350904,0.005143352097918161,579043.13,66.0,125071.2116417903
Not in State MJ approvd for med use/by intvw date,193,0.0013649084570616814,0.00032241001138876105,0.0008508312706306491,0.00218891358595882,0.7942257470372162,0.06867050403527238,0.6248306561284243,0.8994449852519463,0.0020294871716447027,0.00047676914648914887,0.0012683007404035872,0.0032460243050484064,350506.15,44.0,83395.39534268004
Not in State MJ approvd for med use/by intvw date,194,0.0012961460428261903,0.0003546266559079931,0.0007497232071148826,0.0022399270208938687,0.7315272480362001,0.09677193355219972,0.5041889776929239,0.8795328468726202,0.0019272440967628378,0.0005286492881829548,0.0011131109655255652,0.003334848977230863,332848.08,45.0,90678.37728786728
Not in State MJ approvd for med use/by intvw date,195,0.010188639099096971,0.0008782468893535905,0.00857375388562661,0.01210397798806372,0.6357895137918883,0.033877433273236654,0.565740148008715,0.7005208674951703,0.01514952320879385,0.0013007590203170751,0.012756055871285622,0.017983905092844296,2616425.04,442.0,225267.38895238523
Not in State MJ approvd for med use/by intvw date,196,0.0022711833982451573,0.0003831837666585331,0.0016204495525015687,0.0031824034448068145,0.8945240699467896,0.034887654858785325,0.8018930042655984,0.9467203933435752,0.0033770305600668345,0.0005695889020097877,0.002409555818511184,0.0047311194275757515,583236.0,66.0,97893.29885280607
Not in State MJ approvd for med use/by intvw date,197,0.0017321716973792102,0.0003589171046946454,0.001144274640172983,0.002621321540410122,0.576548131518937,0.10244905859779943,0.3703374266564319,0.7591467837839445,0.0025755721716934697,0.0005348166858006757,0.001699808561861902,0.00390077760431882,444818.72000000003,56.0,93048.55313690375
Not in State MJ approvd for med use/by intvw date,198,0.004204106748387649,0.0006046073870960143,0.003152616826834811,0.0056043276450095676,0.7895447729298399,0.04528739155187631,0.6850351629788565,0.8661522862902796,0.006251101068305624,0.0008931132488662142,0.004696112252200375,0.008316679401281444,1079607.4,124.0,152530.48816916964
Not in State MJ approvd for med use/by intvw date,199,0.001466768366567315,0.0003444665591773148,0.0009168216174920422,0.0023458209052341704,0.7008131799993708,0.09377623404087711,0.4891378712366019,0.85142248532281,0.0021809430283192227,0.0005150691214062804,0.0013595329177741367,0.0034968994200664434,376663.6,40.0,87800.10827006308
Not in State MJ approvd for med use/by intvw date,200,0.02486641738049961,0.0015906311440484812,0.021875444207749315,0.028254525566343492,0.6915508338077995,0.022707710391040217,0.6443828057905027,0.7350351417958544,0.03697396321151685,0.002350169998073439,0.03254980352452306,0.04197336432030406,6385653.32,972.0,415025.79926724074
Not in State MJ approvd for med use/by intvw date,201,0.0009610454005669537,0.00027581193544609856,0.000541217337262808,0.0017059826922518565,0.8433677352362862,0.07299438889112957,0.6406502738644971,0.9420685128947036,0.0014289817765636688,0.0004095129054751644,0.0008053545764668596,0.0025342905718730682,246794.81,37.0,71353.4135943509
Not in State MJ approvd for med use/by intvw date,202,0.001389777470565445,0.0003990729136223757,0.0007823674566284036,0.0024676004541083793,0.6974313874938827,0.11365546063070694,0.43972927478097534,0.8712944779310581,0.0020664649950410054,0.0005913901179110825,0.001165444297874641,0.0036615233780011875,356892.47,34.0,103013.11628366506
Not in State MJ approvd for med use/by intvw date,203,0.0011416605870212973,0.0002719534400874706,0.0007088468362664481,0.001838259308011623,0.6270795573909062,0.12744609000573673,0.3611371813121012,0.8333903494207603,0.001697539130734082,0.00040356250348883417,0.0010549316902874768,0.0027305183682407087,293176.48,48.0,70526.59871373496
Not in State MJ approvd for med use/by intvw date,204,0.0011518120956542544,0.00029078822067177084,0.0006950392852943676,0.0019081981777275476,0.6170040653216669,0.1366159915520359,0.33635849823686453,0.8366166967199746,0.001712633444522553,0.0004328684448105772,0.0010327962800613989,0.0028387011346277264,295783.37,44.0,74431.98916506465
Not in State MJ approvd for med use/by intvw date,205,0.007658249958175441,0.000977381653270861,0.005931425853449075,0.009882808665238704,0.717387019919135,0.03687858824295759,0.6382291238955984,0.785057745589899,0.011387078720886897,0.0014331461245235164,0.0088497644934753,0.014641119690719812,1966625.45,266.0,258437.59993891738
Not in State MJ approvd for med use/by intvw date,206,0.0009808780875877525,0.00023300693632330831,0.0006098320330365515,0.0015773270004181452,0.6949267232037192,0.06035693817817661,0.5631052251409725,0.8010284599508766,0.0014584710684496642,0.0003493506491925341,0.0009031282522481261,0.0023544951187600346,251887.81,40.0,59655.22982482006
Not in State MJ approvd for med use/by intvw date,207,0.0013239369605866171,0.00023189914443116308,0.0009325500295576009,0.0018792781904558382,0.730796665809805,0.0950005655680236,0.5081848357840525,0.8770293004559685,0.001968566509845718,0.00034449186763657895,0.0013870136360042266,0.0027932732566678846,339984.74,46.0,59097.07162588685
Not in State MJ approvd for med use/by intvw date,208,0.0018512955851551223,0.00036016192452358893,0.0012543432492562539,0.002731565481828332,0.7907414416304716,0.0668291631502344,0.6275049212067992,0.8944735002496795,0.0027526978982041757,0.0005342027201141407,0.0018667703643007036,0.004057357787088103,475409.52999999997,57.0,92346.5709302338
Not in State MJ approvd for med use/by intvw date,209,0.0008055037461167337,0.00020877524609370454,0.0004795877865806932,0.0013526043801439446,0.7062285621907932,0.10719575646703244,0.4609845760943375,0.8710925329306504,0.0011977063450650056,0.00030898832873857006,0.0007147870100563651,0.0020062371831239107,206851.98,33.0,53877.14638462212
Not in State MJ approvd for med use/by intvw date,210,0.013467644884884458,0.0006614041260438985,0.012206767542654623,0.014856803548608754,0.6877906337488033,0.029031914616067262,0.6270009535254568,0.7427380780046532,0.020025088411408556,0.0009934499611317098,0.01813154378323901,0.02211192957666256,3458468.1,569.0,164591.51788682188
Not in State MJ approvd for med use/by intvw date,211,0.0004332281670154445,0.0001263090131802545,0.00024177565814983748,0.0007761665901037698,0.5693407433643464,0.14201714149982309,0.2932965265880939,0.808106116314451,0.0006441684809000052,0.00018714763383239762,0.0003602259440483468,0.001151666485863388,111252.25,25.0,32405.171952521716
Not in State MJ approvd for med use/by intvw date,212,0.0023360446571332487,0.0003607506968920398,0.0017150738290935442,0.003181131786023359,0.6727214924001339,0.06298783993336188,0.5369955273811174,0.7846185018969944,0.003473472993380997,0.0005409570596526642,0.002543336001064476,0.004742158121682904,599892.26,71.0,91569.63000487007
Not in State MJ approvd for med use/by intvw date,213,0.0006934280362713467,0.00018498673669962805,0.0004066455658422636,0.0011822215990097062,0.5685510052181074,0.14557883720012882,0.2867591263123731,0.8120002584611968,0.0010310605790377035,0.00027535188776516413,0.0006042727074325965,0.001758751236079237,178071.13,28.0,47355.094166502306
Not in State MJ approvd for med use/by intvw date,214,0.0013322004114339793,0.00033996501984751156,0.0007994967240715433,0.0022190556513763224,0.7447276244804643,0.09785656173603428,0.5102616467822488,0.8909345214295835,0.001980853463891223,0.0005064690931109526,0.0011875194274021123,0.003302429757493127,342106.78,36.0,86728.76819979516
Not in State MJ approvd for med use/by intvw date,215,0.009335911088873267,0.000847496535609337,0.007784531567418946,0.011192977346869547,0.6720706410468665,0.03551253545970849,0.5975458387902658,0.7388269836336028,0.013881598939809038,0.0012530078689155422,0.011585947779777507,0.016624462208665966,2397445.95,383.0,219018.18083671253
Not in State MJ approvd for med use/by intvw date,216,0.0009466967844535556,0.00028293490610540526,0.0005206192470426719,0.0017208780357130962,0.70090285276356,0.09341674643531342,0.49006349522867304,0.8510617610715434,0.0014076467689429488,0.0004209184678144168,0.0007738138695483476,0.0025593240369025964,243110.11,32.0,72954.58743756489
Not in State MJ approvd for med use/by intvw date,217,0.0009622401515398286,0.00020092091969404907,0.000633663250461581,0.0014609467736630042,0.755655837383196,0.08971558719643187,0.5391881571707472,0.8909946838529955,0.0014307582559753207,0.0002993821416319884,0.0009413296863794696,0.002174103229259397,247101.62,37.0,51127.686275171895
Not in State MJ approvd for med use/by intvw date,218,0.00130865387561314,0.0002508867705046438,0.000891749118350888,0.0019200926612203525,0.6595977428124794,0.07318206729876413,0.5023829679322417,0.7880936235870628,0.001945842037199692,0.0003721962738438504,0.0013270470469068276,0.002852353731054391,336060.07,45.0,65064.15225536487
Not in State MJ approvd for med use/by intvw date,219,0.0004945859367643758,0.000176503127757242,0.00024220219449370587,0.0010096973667944173,0.7296181116554143,0.11565756460812059,0.45511186796053443,0.8970999415071663,0.0007354015639261428,0.0002625034739543614,0.0003600544752050045,0.0015014501660166285,127008.82,22.0,45416.11291777623
Not in State MJ approvd for med use/by intvw date,220,0.014829090546225273,0.001403594584180506,0.012268144666448,0.017914931637485292,0.7267214387517491,0.02657213133099663,0.6704925774551305,0.7765527896681168,0.02204942673995161,0.002082324288699428,0.018247024549243082,0.026622704761898174,3808085.0100000002,556.0,366568.5866978974
Not in State MJ approvd for med use/by intvw date,221,0.000232328148774941,9.661709378678762e-05,0.00010111265875580536,0.0005337331536410865,0.5610825749124588,0.19516385879642095,0.20756850398997476,0.8618520271040226,0.00034544953920627436,0.00014422497141332376,0.00014984935948188767,0.0007961656902596582,59661.47,8.0,24636.683638426257
Not in State MJ approvd for med use/by intvw date,222,0.0007876361033771907,0.00020946575352476997,0.0004626534345595093,0.0013405908930241507,0.7115080920556748,0.093037985781243,0.49901649186778,0.8592861445077062,0.0011711388844123719,0.00031245521123739406,0.0006867151443510011,0.001996602871455268,202263.6,28.0,53879.24793776914
Not in State MJ approvd for med use/by intvw date,223,0.0009257138950441188,0.00025049400398464245,0.0005387110871285514,0.001590291953657468,0.6407360572736002,0.11923208791503594,0.38757340098565995,0.8340552000190236,0.0013764472370914388,0.00037149120335029553,0.0008020963778071591,0.002361097179214389,237721.74,34.0,64054.09146640674
Not in State MJ approvd for med use/by intvw date,224,0.000780722194256498,0.00021889529287670285,0.00044553788533715317,0.0013677252468491797,0.7833113921518488,0.10494610405166786,0.5120713157453175,0.9256589997656385,0.0011608585686931992,0.00032529791439270283,0.0006626422543009383,0.0020329033757184966,200488.12,22.0,56424.32212546466
Not in State MJ approvd for med use/by intvw date,225,0.009168926523081135,0.0009071918625322027,0.0075212836759726035,0.011173445183357847,0.7074515566194843,0.04524454169607448,0.6096287831472779,0.789235885087833,0.01363330900330491,0.0013608470641471976,0.011162862019770053,0.016641288222269193,2354564.6,322.0,231537.34042100987
Not in State MJ approvd for med use/by intvw date,226,0.0005505093633524715,0.00018279264967422027,0.00028331547086043405,0.001069423380556851,0.7605068616217204,0.15600148230329863,0.36405317327062353,0.946279116242328,0.0008185543030477713,0.0002707679329094751,0.00042230157058357646,0.0015860277498059574,141369.86,24.0,46886.43679574937
Not in State MJ approvd for med use/by intvw date,227,0.00022634516487694462,8.210744400276545e-05,0.00010955197720872516,0.00046759315528175965,0.8078557282794014,0.10026094519529888,0.5359699973114426,0.9386671291889191,0.00033655341946555557,0.00012182651694300695,0.00016314075507373042,0.0006941694346493325,58125.05,14.0,20991.01108565998
Not in State MJ approvd for med use/by intvw date,228,0.0006690307548912234,0.0001792259520750869,0.0003914631164177499,0.00114318315714192,0.571044879216059,0.17003420039941897,0.2492916053384732,0.8421914771365285,0.0009947841757904426,0.00026637087427681206,0.0005821863727522004,0.0016992945068478509,171805.94999999998,26.0,45784.03165641161
Not in State MJ approvd for med use/by intvw date,229,0.00038337896325267616,0.00017252230450361358,0.00015582959682439005,0.0009428927692473634,0.9032009298144748,0.054930760580299,0.7264212994521683,0.9704040353158214,0.000570047525000126,0.0002566114624127577,0.00023161919196824105,0.0014022738492722841,98451.06,10.0,44275.72413226914
Not in State MJ approvd for med use/by intvw date,230,0.012159373254815784,0.0010680513356880203,0.010198282511134448,0.014492052841555825,0.7416354247376017,0.03375313162244581,0.6686592232107026,0.8032678494119839,0.018079814736449495,0.0015769829776854582,0.015181209325911976,0.021519768252839223,3122506.19,486.0,275595.54443187447
Not in State MJ approvd for med use/by intvw date,231,0.00021699592017095106,7.287752314127341e-05,0.00011083515748671961,0.0004247969904137519,0.39677497127299816,0.1519974112664589,0.15587795273575925,0.7008569092050213,0.00032265199472368837,0.00010845903738519403,0.00016469871827381408,0.0006319936210419856,55724.18,13.0,18620.491159682122
Not in State MJ approvd for med use/by intvw date,232,0.00042062298155315207,0.00012948850088132421,0.00022721141266944083,0.0007785461127739145,0.8095607913747789,0.09851943053209906,0.542130811471973,0.9385085534158655,0.0006254257864287607,0.0001930477209990937,0.00033727900468896,0.0011594588106839548,108015.26,19.0,33027.24828544152
Not in State MJ approvd for med use/by intvw date,233,0.00030587747193916903,0.00010616359281291819,0.00015275942828577022,0.0006123790157323306,0.565011267667839,0.19926465082692635,0.20420024361672626,0.8679894348565261,0.0004548102857623387,0.0001575097533098726,0.00022747721371397015,0.0009091257891360406,78548.81,14.0,27227.93511774075
Not in State MJ approvd for med use/by intvw date,234,0.0006709519125864346,0.00016935241201863248,0.00040493926859142226,0.0011115192274995128,0.6234868711875957,0.1228477802542037,0.36762873892473297,0.8250801515222069,0.000997640751905101,0.00025056204454395383,0.0006035940964388021,0.0016485100706225475,172299.3,24.0,44033.519760262185
Not in State MJ approvd for med use/by intvw date,235,0.00788818817665286,0.0010133663895865283,0.006099178326410907,0.0101965665588091,0.8159349093399005,0.031872547806397714,0.743556899675442,0.8714176470492486,0.011728974664352116,0.00149086559188699,0.009092516978743182,0.015118233737758335,2025673.19,254.0,264078.5651664775
Not in State MJ approvd for med use/by intvw date,236,0.00026437076939614114,9.837266415296927e-05,0.00012558482639444366,0.0005564460800234852,0.6845701685340349,0.1356518318152309,0.381838397667166,0.8840610368496263,0.00039309382418388955,0.00014599624903671013,0.00018698821715544452,0.0008261892341386015,67889.96,17.0,25262.785343029776
Not in State MJ approvd for med use/by intvw date,237,0.0004625245076062994,0.00017832021038503832,0.00021387741669352863,0.0009999516911528721,0.7734045793693055,0.1331106889115971,0.42759128268170954,0.9397413080479516,0.0006877293124690834,0.0002645209378303523,0.00031857621807967963,0.0014840069169730602,118775.5,20.0,46063.62750099476
Not in State MJ approvd for med use/by intvw date,238,0.000544048961934595,0.0001511588851253845,0.0003120629328380675,0.0009483286517404075,0.6761707833254218,0.12054850810392852,0.4097459039597552,0.862649773553198,0.0008089483095224025,0.0002237719509852493,0.00046512540184113815,0.0014065690910144118,139710.84,22.0,39164.33441565936
Not in State MJ approvd for med use/by intvw date,239,0.00025628309853937756,0.00010128076964259745,0.00011624737257550928,0.0005649155405214198,0.955951023187525,0.04125194760083685,0.7535810716338481,0.9935487265180746,0.00038106823802287954,0.00015051128547684207,0.00017291909871169596,0.0008395638296988233,65813.06,14.0,25978.96835071016
Not in State MJ approvd for med use/by intvw date,240,0.007806021817724426,0.0006432733767984936,0.006619070708777002,0.009203848399543994,0.7502042440403177,0.03748960056069778,0.6680847178252993,0.8175548697300475,0.011606801217097642,0.0009706449863534006,0.009817398914175145,0.013717836690078818,2004573.01,287.0,165588.00393802414
Not in State MJ approvd for med use/by intvw date,241,0.0004241242510513143,0.00021575832403440486,0.00015328275926180433,0.0011729650811214886,0.9776855018778239,0.024484316852502824,0.8227446846256238,0.9975879134140299,0.0006306318363248016,0.0003208188975452422,0.0002278936839874363,0.0017438552560559179,108914.37999999999,9.0,55483.84573567337
Not in State MJ approvd for med use/by intvw date,242,0.00044128063514480416,0.00019069454176597717,0.00018588874135302936,0.0010471870541588887,0.8075361463289422,0.13169268591873287,0.43516096562303114,0.9580725879107954,0.0006561417240021797,0.00028383964990808625,0.0002761328670687887,0.001558296467530194,113320.11,20.0,48894.47938610963
Not in State MJ approvd for med use/by intvw date,243,0.00042653960986763494,0.00013333452896648838,0.000228229547329699,0.000797025140899418,0.46359328021797147,0.14031363862551,0.2184801727465958,0.7276585151829599,0.0006342232418196392,0.00019874980722503683,0.0003388152955062724,0.001186887121018635,109534.64,22.0,34027.319666491516
Not in State MJ approvd for med use/by intvw date,244,0.000622053065640361,0.00022177236055197463,0.0003048314899816058,0.0012689708718031211,0.8305339110770897,0.10957602668693973,0.5080303054196192,0.9587788059136688,0.0009249328848889401,0.00033023642437030607,0.00045275432658238823,0.0018886171341346576,159742.16,17.0,56654.79642118221
Not in State MJ approvd for med use/by intvw date,245,0.004100209481033515,0.0005084039943907477,0.003199181644891249,0.005253668209064327,0.6878560939972849,0.054844785961292476,0.5693418258604794,0.7860140547537676,0.0060966158571009975,0.0007636779540755463,0.004744536892037981,0.00783097308947956,1052926.76,180.0,128980.39062505898
Not in State MJ approvd for med use/by intvw date,246,0.0002285968933165493,8.341405967385067e-05,0.00011016853473152582,0.00047427232492558847,0.730843996583776,0.13547979046051986,0.40642939002950124,0.9150226228726206,0.00033990152237938984,0.00012369684638060464,0.00016412634664508303,0.0007037949641609282,58703.29,13.0,21329.1791244178
Not in State MJ approvd for med use/by intvw date,247,0.00023898337236671327,0.00011553423914115861,9.085692415205574e-05,0.0006284525080700017,0.5013693385959376,0.15087503125932994,0.23117085953928837,0.7707703991749775,0.0003553452145052652,0.00017217666375251415,0.0001347949192072065,0.0009364200544349069,61370.52,12.0,29706.088181499093
Not in State MJ approvd for med use/by intvw date,248,0.0002682551022012416,0.00011188587675556824,0.00011646222142574797,0.0006177674038066371,0.6434619177687064,0.14860181011106555,0.3306525756408666,0.8683077702051245,0.0003988694522544494,0.00016627806802937606,0.00017323623179301326,0.0009181110027863586,68887.45,14.0,28682.41652398382
Not in State MJ approvd for med use/by intvw date,249,0.00028714899790317636,0.00010979206135991884,0.00013363560883078668,0.00061690149543154,0.7105075952407726,0.15949002656619474,0.342271734647879,0.9204800988438797,0.000426962852036012,0.00016287182188611557,0.00019904947398198742,0.0009156000441013034,73739.37,13.0,28242.96054758955
Not in State MJ approvd for med use/by intvw date,250,0.008212910439604522,0.0006995516932497794,0.006925526959202106,0.009737258642652643,0.7027643610462407,0.029880912998590456,0.6397678881497251,0.7588959305575754,0.012211805335961072,0.0010528146119406642,0.01027565938778754,0.014507413678562156,2109061.31,372.0,177069.5685183897
Not in State MJ approvd for med use/by intvw date,251,0.00014383955134547602,7.881040212581366e-05,4.807025015386212e-05,0.00043032581338038416,1.0,0.0,N/A,N/A,0.0002138755333520371,0.00011720317998930702,7.146048859878912e-05,0.0006399307453892316,36937.75,6.0,20205.739888494558
Not in State MJ approvd for med use/by intvw date,252,0.0007081746690626156,0.0003283626896588271,0.000280051716888073,0.0017896096455052152,0.6190469236566263,0.18740239167629485,0.24898235416945272,0.8884550944106563,0.001052987399052625,0.000488522245017396,0.0004161429583161803,0.002661831540652307,181858.04,17.0,84003.99774530971
Not in State MJ approvd for med use/by intvw date,253,0.0002492702791005368,0.00010119757239764088,0.00011065336258030268,0.0005614369196442794,0.9511814323106859,0.04348224398548606,0.7496048557452982,0.9921758265633741,0.0003706408522047662,0.00015068704495427537,0.00016433402043844678,0.0008357311790614304,64012.18,12.0,26007.01040322013
Not in State MJ approvd for med use/by intvw date,254,0.00019919311431318624,8.830559958072975e-05,8.205995773494339e-05,0.0004834424051072688,0.8674723456617607,0.06447812525284892,0.6806838229082911,0.9526043157031628,0.0002961809402579586,0.0001306362962961036,0.00012256150908980163,0.0007155719392543281,51152.450000000004,10.0,22631.06303756631
Not in State MJ approvd for med use/by intvw date,255,0.0018568760352111122,0.0003069494460847359,0.0013339526850453967,0.0025842603279039606,0.5399158522077915,0.1195813428748193,0.3093999343895759,0.7545325274416235,0.0027609954889634973,0.0004549980322344695,0.001985393584903317,0.0038384240377668214,476842.58,69.0,78940.44008369601
Not in State MJ approvd for med use/by intvw date,256,0.00044111716053236885,0.00015160776926754534,0.00022179270658209747,0.000877135005650982,0.6792588472856631,0.14866833464971477,0.3510100714756888,0.8923850362462459,0.0006558986530276315,0.00022568776858562166,0.0003295077375914961,0.001305171038295173,113278.13,22.0,38969.03107411192
Not in State MJ approvd for med use/by intvw date,257,9.096081020818564e-05,3.413485417456067e-05,4.293798788065615e-05,0.0001926830999515804,0.8599724394475962,0.1028525611016022,0.5266182926412109,0.9713504122257478,0.00013524994770515873,5.07104960282297e-05,6.388627515492974e-05,0.0002863070373059863,23358.579999999998,10.0,8718.149126712618
Not in State MJ approvd for med use/by intvw date,258,0.00017956681496411383,7.729738940344234e-05,7.590149727368526e-05,0.00042475678609639846,0.7225080398447262,0.1840724060335901,0.29326884627679695,0.9423199633552045,0.0002669985269248707,0.00011516410677503853,0.00011266078265559154,0.0006326348934457216,46112.450000000004,7.0,19847.723704911354
Not in State MJ approvd for med use/by intvw date,259,0.0001891136856010529,8.693182719098418e-05,7.539875329273758e-05,0.0004742499244501095,0.49053501309313674,0.21070891707364475,0.15130641630385414,0.8387101659937733,0.0002811938023565503,0.0001290440629986185,0.00011227914404635599,0.0007040476207652251,48564.07,8.0,22297.860963682146
Not in State MJ approvd for med use/by intvw date,260,0.0050069142537491635,0.0005153762553372241,0.0040748078675074805,0.006150921770092787,0.6838181449947718,0.04684566013860498,0.5836990076051859,0.7693726137244737,0.007444798363535769,0.0007553160135007686,0.00607650509536476,0.009118374093754395,1285766.99,182.0,132992.0461723441
Not in State MJ approvd for med use/by intvw date,261,4.9469099977160546e-05,3.4097212023834174e-05,1.2460779710890618e-05,0.00019636996677321002,0.5862610821729481,0.29461364499952974,0.11095297867823534,0.9414810613665419,7.355577824800567e-05,5.0816347424889865e-05,1.8468794013420453e-05,0.00029290291814432066,12703.58,3.0,8757.805167312184
Not in State MJ approvd for med use/by intvw date,262,0.00010776103927420203,8.3180965239549e-05,2.3007047381487424e-05,0.0005045765680151088,0.5006960532496115,0.3006378898651421,0.08296843098909618,0.9174542584751776,0.00016023026722312322,0.00012334002672764784,3.435429843579265e-05,0.0007469779215605825,27672.85,6.0,21373.09496617418
Not in State MJ approvd for med use/by intvw date,263,0.0001188745481038247,7.117476141510307e-05,3.5886247001777845e-05,0.0003937008695311995,0.72042114981243,0.19937880624501117,0.2624004932902177,0.9491473722138245,0.00017675498247782552,0.00010567786491254866,5.344980017230482e-05,0.0005843508990850324,30526.780000000002,5.0,18284.464338672875
Not in State MJ approvd for med use/by intvw date,264,0.00028089369910171163,0.00012536162114308932,0.00011502704337453286,0.000685772657509529,0.8496829694993902,0.11012395510330263,0.5018563532071572,0.9694335212083401,0.0004176618263102966,0.0001867156073512513,0.00017076917573001816,0.0010211394721673986,72133.02,14.0,32094.08346497217
Not in State MJ approvd for med use/by intvw date,265,0.002760847767860262,0.0004616919269628828,0.0019756399069916046,0.0038569263911236848,0.7254174495553266,0.08250982437950671,0.5356657980114591,0.8581592540014906,0.004105114228538409,0.0006828697148265794,0.0029425804856285822,0.005724296677813465,708980.97,115.0,119209.08494193428
Not in State MJ approvd for med use/by intvw date,266,0.0001490952718175929,6.463089493369136e-05,6.264219729068081e-05,0.000354820694293933,1.0,0.0,N/A,N/A,0.0002216902825542465,9.657590557320704e-05,9.274173222733263e-05,0.000529834513947725,38287.409999999996,7.0,16567.24684740648
Not in State MJ approvd for med use/by intvw date,267,0.0002965421681362845,0.00012421018222107187,0.00012828583630849298,0.0006853278254281771,0.9322090084725886,0.041791292730080185,0.785552895219075,0.9809962214011574,0.0004409295897981962,0.00018425436176816408,0.0001911173790578367,0.001016942721357704,76151.52,12.0,31745.594401044065
Not in State MJ approvd for med use/by intvw date,268,0.0003354268126627044,8.051996820453887e-05,0.00020751312355746853,0.0005421453465153736,0.5628174328877182,0.16448812115881076,0.2526359025340517,0.8305896489579112,0.0004987473041159903,0.00012007918093067993,0.00030810946688950816,0.0008072440270526072,86137.03,20.0,20843.143845415932
Not in State MJ approvd for med use/by intvw date,269,0.0005727641070536545,0.0002796053176546281,0.00021567862360852684,0.0015201545709743521,0.7553415753992296,0.14128234053170716,0.400845192096064,0.9344140857151281,0.0008516449595061703,0.00041500893778868755,0.0003212176623995156,0.0022559911480095883,147084.84,13.0,71979.68330891016
Not in State MJ approvd for med use/by intvw date,270,0.002774126555953785,0.00041072159293385437,0.0020628164725787607,0.0037297972040071102,0.726533755055983,0.05084985196744166,0.6142375438011484,0.8159361727138585,0.004124858505124407,0.0006127884208684229,0.0030639399505144674,0.005551084794818981,712390.94,113.0,101447.78832281954
Not in State MJ approvd for med use/by intvw date,271,1.0228105717916588e-05,9.460408335671307e-06,1.6079641619572726e-06,6.505699247812262e-05,0.06990925711566291,0.08120515594467823,0.0061432899592453565,0.477531257223354,1.5208206262729228e-05,1.4087089511448371e-05,2.384476752427102e-06,9.69913367455529e-05,2626.56,2.0,2431.4170051638616
Not in State MJ approvd for med use/by intvw date,272,0.00031776789405909596,0.00017724344218856907,0.00010411138027791332,0.0009694634196481816,0.9504365656409184,0.04537693297196718,0.7363008174578348,0.9924640536791174,0.00047249019611308947,0.00026309821357434497,0.00015508537969026058,0.0014385755312368762,81602.25,10.0,45274.06857610546
Not in State MJ approvd for med use/by intvw date,273,2.7120313591596685e-05,1.2388572534865211e-05,1.0875770928303902e-05,6.762679797618042e-05,0.11300113837558866,0.09782702670500944,0.017762377424990986,0.4729910792065313,4.03252893923857e-05,1.840812879987016e-05,1.6181171478111638e-05,0.00010049151172195894,6964.45,5.0,3183.034478276979
Not in State MJ approvd for med use/by intvw date,274,6.210177783496975e-05,3.9025687381174305e-05,1.766744839381399e-05,0.00021826580559823123,0.9999999999999999,6.974642307377478e-17,0.9999999999999996,1.0,9.233935125856198e-05,5.812856221679087e-05,2.621187056203992e-05,0.00032523941823427377,15947.630000000001,3.0,10018.619001164781
Not in State MJ approvd for med use/by intvw date,275,0.0018741177391892723,0.0002623368905300567,0.001416333336597689,0.002479498895174461,0.7148071838690666,0.0520302352212635,0.6006838609875178,0.8068045890186399,0.002786632239076615,0.0003896259712843724,0.0021065531308969475,0.0036854570491540654,481270.22,90.0,68188.37716227745
Not in State MJ approvd for med use/by intvw date,276,0.00010938717942205504,4.553667491240049e-05,4.7568107431382464e-05,0.0002515255366012478,0.5538331594375714,0.17973190897068303,0.2246511116195432,0.8417231660191753,0.00016264818071196532,6.784328691205925e-05,7.061114416926164e-05,0.000374604569429015,28090.44,9.0,11699.645027333096
